row_key,ags,municipality_name,gebietsart,gebietsnummer,wahlkreisnummer,wahlbezirk_name,wahllokal,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
lsa:GEMEINDE:15083411,15083411,"Oebisfelde-Weferlingen, Stadt",GEMEINDE,15083411,,,,28,28,8551,8454,8459,,,,,,,442ea4a2251695dc68bd7ca1a29458b39597509ad792a2cba002d2ba7fa8657f,True
lsa:GEMEINDE:15083415,15083415,"Oschersleben (Bode), Stadt",GEMEINDE,15083415,,,,21,21,11236,11108,11126,,,,,,,0afc248c19a81bafe3a7f604aec43011f87fe7d59c3e9946c632749434c9ecf9,True
lsa:GEMEINDE:15083440,15083440,Rogätz,GEMEINDE,15083440,,,,2,2,1476,1465,1467,,,,,,,b68f6a54185bffb65841b509213d29d453e717d992aadc910edf0f8c355a2713,True
lsa:GEMEINDE:15083485,15083485,Sommersdorf,GEMEINDE,15083485,,,,4,4,872,863,868,,,,,,,d49de4d5d34f2635abee65d1bceaf43c7a1268c5fe4b4a9972960e1d0ec4629a,True
lsa:GEMEINDE:15083490,15083490,Sülzetal,GEMEINDE,15083490,,,,9,9,6058,5959,5997,,,,,,,cf285274e2618d8120d0df2cc094dad1bec703cd95da5b1d19cb15fd2daee9d9,True
lsa:GEMEINDE:15083505,15083505,Ummendorf,GEMEINDE,15083505,,,,2,2,616,611,614,,,,,,,f32a4892626b5e547abd5cc3548c6284e591dd565cf3bae0496089b464740ace,True
lsa:GEMEINDE:15083515,15083515,Völpke,GEMEINDE,15083515,,,,3,3,734,729,728,,,,,,,fbde451a76e2faf1a5472da4351f8704b993a20af1492a7fe676e8436a6cdc32,True
lsa:GEMEINDE:15083531,15083531,"Wanzleben-Börde, Stadt",GEMEINDE,15083531,,,,18,18,9187,9054,9091,,,,,,,0a62b50336d5325ba751624f1cf38aceef96ced2ce9b040b182863c9b1c61a5a,True
lsa:GEMEINDE:15083535,15083535,Wefensleben,GEMEINDE,15083535,,,,2,2,1031,1019,1020,,,,,,,c395fb837741b8dda18c3246ce389c2f8cfa17f20656174c58a8678a8a744014,True
lsa:GEMEINDE:15083557,15083557,Westheide,GEMEINDE,15083557,,,,5,5,1189,1177,1179,,,,,,,e7d43442edd237e6be13fcff1d04c68e7e7260eaf01e9b3df9a7657d83a7f1c8,True
lsa:GEMEINDE:15083565,15083565,"Wolmirstedt, Stadt",GEMEINDE,15083565,,,,12,12,7449,7377,7372,,,,,,,c35eabdf0a960c26bd7f84a0f74c4adb8cfe30ff64e1e9c49981f092fd90cf8b,True
lsa:GEMEINDE:15083580,15083580,Zielitz,GEMEINDE,15083580,,,,3,3,1187,1177,1177,,,,,,,827dab0f560a748f46c1d0ee32d59dd83bb8c1900c8246e3398f94dca2b271ab,True
lsa:GEMEINDE:15084012,15084012,An der Poststraße,GEMEINDE,15084012,,,,4,4,1056,1033,1041,,,,,,,aece4e05cfb91e313d63ab175db55b44a405ab274a01b9a52dc7389648dba4ba,True
lsa:GEMEINDE:15084013,15084013,Meineweh,GEMEINDE,15084013,,,,3,3,641,632,635,,,,,,,c0495b3e3ee33c7620aa5df53adea22af71338d202fc47ece4067fe13e92b92d,True
lsa:GEMEINDE:15084015,15084015,"Bad Bibra, Stadt",GEMEINDE,15084015,,,,3,3,1564,1539,1550,,,,,,,99823d373e2012bd49b1e84cd52f1ce37c5a02edeeccec2333abe2d2c0288b48,True
lsa:GEMEINDE:15084025,15084025,Balgstädt,GEMEINDE,15084025,,,,4,4,720,717,716,,,,,,,fff07132b4cf1b9de2f2e9e20e1ba0c76da7f650b98fb1fb6b11d5d8aec3f275,True
lsa:GEMEINDE:15084115,15084115,Droyßig,GEMEINDE,15084115,,,,3,3,1268,1259,1257,,,,,,,c6b7233d45f088663392e183f50979fca151d08c19c7b78c935614fda038fe46,True
lsa:GEMEINDE:15084125,15084125,"Eckartsberga, Stadt",GEMEINDE,15084125,,,,4,4,1403,1380,1386,,,,,,,1a07dbd336af1704212d5a035701cf42abf6b1a414a96e86e0f69700999d5c43,True
lsa:GEMEINDE:15084130,15084130,Elsteraue,GEMEINDE,15084130,,,,13,13,5343,5286,5294,,,,,,,588bf1c058ade45b3e64ceadf32d6d09729c80014d45d54074dd79f928c2e3c2,True
lsa:GEMEINDE:15084132,15084132,Finne,GEMEINDE,15084132,,,,3,3,708,697,703,,,,,,,3244b963c7d65662d18b3930b6d4e136b3a5fd7e5dcaf94cd3e4572377e4ce20,True
lsa:GEMEINDE:15084133,15084133,Finneland,GEMEINDE,15084133,,,,3,3,696,684,689,,,,,,,dca1e4b408b209b13370cb6c9800f827551a66a7138b1f8cce71b49c4ded2f2d,True
lsa:GEMEINDE:15084135,15084135,"Freyburg (Unstrut), Stadt",GEMEINDE,15084135,,,,7,7,2865,2836,2834,,,,,,,b30d68d6e36d3689336446b259855c58dedb2c18b0860a49a45c1b26c6513a9e,True
lsa:GEMEINDE:15084150,15084150,Gleina,GEMEINDE,15084150,,,,4,4,769,759,759,,,,,,,d3682745889652e6c9004740c4659018dd99d1960c06740133c30975f713ac0b,True
lsa:GEMEINDE:15084170,15084170,Goseck,GEMEINDE,15084170,,,,3,3,690,684,686,,,,,,,27e203806dde69c7f3a570dbcb23351c1ec6c696b0254d0f35eb441b4d9e3f5f,True
lsa:GEMEINDE:15084207,15084207,Gutenborn,GEMEINDE,15084207,,,,5,5,1202,1187,1186,,,,,,,e08b3dcd4d4ba7883930e1fe9f5b92648fa8fad412809ecde1d237a2eae9ecb4,True
lsa:GEMEINDE:15084235,15084235,"Hohenmölsen, Stadt",GEMEINDE,15084235,,,,13,13,5970,5904,5917,,,,,,,55710a25dfeec4ba41c900a29a0b04b15ec35a17b7aaf3efaf6a75c3296039cc,True
lsa:GEMEINDE:15084246,15084246,Kaiserpfalz,GEMEINDE,15084246,,,,3,3,971,956,962,,,,,,,daa9be413c18441b434b29cd35065733e64ea0ad3ef46fc67253f2770678d770,True
lsa:GEMEINDE:15084250,15084250,Karsdorf,GEMEINDE,15084250,,,,4,4,832,816,819,,,,,,,8c08e7bf723283fa3b3ccbc11f06f5fb577708c9f10af53a4473f319731bf6dd,True
lsa:GEMEINDE:15084275,15084275,Kretzschau,GEMEINDE,15084275,,,,6,6,1524,1507,1501,,,,,,,f1a63e390428e13ab54f252f9f968480d48a8a4480b1d126c08572af20dc4f64,True
lsa:GEMEINDE:15084282,15084282,Lanitz-Hassel-Tal,GEMEINDE,15084282,,,,3,3,678,666,672,,,,,,,eadcfab1c9a6d44d77886327add8a04d3dbf702fd911ae852f4635419a053faf,True
lsa:GEMEINDE:15084285,15084285,"Laucha an der Unstrut, Stadt",GEMEINDE,15084285,,,,5,5,1744,1718,1720,,,,,,,3cb4dab0ffb604e86b3d8b11f669700abe7352e8f11fb61ea25f27cd4092385b,True
lsa:GEMEINDE:15084315,15084315,"Lützen, Stadt",GEMEINDE,15084315,,,,22,22,5695,5618,5638,,,,,,,c56f2878776fa611b7e300133db24e07abf2c061ca88743bb900d3b79c90fc4f,True
lsa:GEMEINDE:15084335,15084335,Mertendorf,GEMEINDE,15084335,,,,3,3,1070,1053,1058,,,,,,,f2ad2d8b0bcc18be0b2a7e6dff6fbcdd3bb456ad53abded7f814a859e94a5a19,True
lsa:GEMEINDE:15084341,15084341,Molauer Land,GEMEINDE,15084341,,,,2,2,655,652,649,,,,,,,d06b117bf0fa8ab489df74c45272b61ab1b22e5323ee472f4db864a9fe1e3984,True
lsa:GEMEINDE:15084355,15084355,"Naumburg (Saale), Stadt",GEMEINDE,15084355,,,,31,31,19372,19193,19212,,,,,,,691f15742cd8fe81ceee40c4214473ed5c500c9d73774789be9655f14e3cc528,True
lsa:GEMEINDE:15084360,15084360,"Nebra (Unstrut), Stadt",GEMEINDE,15084360,,,,4,4,1848,1816,1818,,,,,,,1434031ea23d954678eff726a1983285bb5cc02b172ab3e52078801a04fc25bf,True
lsa:GEMEINDE:15084375,15084375,"Osterfeld, Stadt",GEMEINDE,15084375,,,,3,3,1501,1484,1490,,,,,,,1c990e238da7bdbdcf772a6a3fb8542f988c5e339c5e7cbd306a168dd09cecc0,True
lsa:GEMEINDE:15084442,15084442,Schnaudertal,GEMEINDE,15084442,,,,6,6,629,622,624,,,,,,,417e8c0adaf6eacc53e0a6efd936be77ee60e240a8eb14c7a446e0c6beb5adda,True
lsa:GEMEINDE:15084445,15084445,Schönburg,GEMEINDE,15084445,,,,2,2,715,706,712,,,,,,,304712644269c5638673aa594185e2492e30dd08346e3172cd305d7389a09d9a,True
lsa:GEMEINDE:15084470,15084470,"Stößen, Stadt",GEMEINDE,15084470,,,,2,2,561,559,559,,,,,,,c697644aeddfab721291bd65ad9817998903f5ea07a91fd7eca25da1fdabc8b1,True
lsa:GEMEINDE:15084490,15084490,"Teuchern, Stadt",GEMEINDE,15084490,,,,11,11,4901,4826,4852,,,,,,,950e8c7356e5127ebf40ac7aa8cbebf8461d2473caab6d3da719172bbd5bf0c2,True
lsa:GEMEINDE:15084550,15084550,"Weißenfels, Stadt",GEMEINDE,15084550,,,,39,39,21086,20779,20893,,,,,,,9fc1e9315baace19a76443130bcb502a4ffeafecd11c6a49c9a2f9e861ec2499,True
lsa:GEMEINDE:15084560,15084560,Wethau,GEMEINDE,15084560,,,,2,2,600,595,596,,,,,,,aacb3185e3a4afecc7484820384b6052e741f62ee3ace77e6c5eff26e0945069,True
lsa:GEMEINDE:15084565,15084565,Wetterzeube,GEMEINDE,15084565,,,,4,4,1131,1121,1122,,,,,,,b2a74d7456f5e321fad7e70168e869a1432eb49e3740c756475bf6a813abb333,True
lsa:GEMEINDE:15084590,15084590,"Zeitz, Stadt",GEMEINDE,15084590,,,,29,29,15051,14869,14892,,,,,,,7acd21d45985949ea4368660b9110ddcf27759f63cfc4838fa29bfbd08f77bce,True
lsa:GEMEINDE:15085040,15085040,"Ballenstedt, Stadt",GEMEINDE,15085040,,,,9,9,5649,5582,5580,,,,,,,ea5aa28414a7d4f1db61c733b3b40f105be4efded706dc6ec9b233dfc006b324,True
lsa:GEMEINDE:15085055,15085055,"Blankenburg (Harz), Stadt",GEMEINDE,15085055,,,,20,20,12313,12179,12199,,,,,,,5eb64a4137271266db875f9448ca12751ed5e251114c839243f965c6acdcd044,True
lsa:GEMEINDE:15085090,15085090,Ditfurt,GEMEINDE,15085090,,,,2,2,970,953,954,,,,,,,b1123f13da2800553d5340820a25e7a210f53eacd1b94dac9deef81140d2e7e8,True
lsa:GEMEINDE:15085110,15085110,"Falkenstein/Harz, Stadt",GEMEINDE,15085110,,,,9,9,3361,3320,3319,,,,,,,881ccbdcf4338d663d317d85253a36f8f7f12c89e86a4ecb28984b192e4cfcb3,True
lsa:GEMEINDE:15085125,15085125,Groß Quenstedt,GEMEINDE,15085125,,,,2,2,569,558,554,,,,,,,7d5ab35033bd60b80e723c3c79167dc963b090bd3cd5797f16f71e40674c3bac,True
lsa:GEMEINDE:15085135,15085135,"Halberstadt, Stadt",GEMEINDE,15085135,,,,31,31,22392,22139,22157,,,,,,,b30ff2e2525683c7063559b7b9082bbc9dede8c42dfc97d5d8691378a8d4a584,True
lsa:GEMEINDE:15085140,15085140,Harsleben,GEMEINDE,15085140,,,,2,2,1514,1506,1497,,,,,,,09f74458cd1e72aec994a66a324e8590607239170710608313483e7897e29253,True
lsa:GEMEINDE:15085145,15085145,"Harzgerode, Stadt",GEMEINDE,15085145,,,,13,13,4820,4771,4771,,,,,,,efaa0ce4426bc8796fa390a5dcfd866a8319671f15a4a0595bce14ac0c7b6078,True
lsa:GEMEINDE:15085160,15085160,Hedersleben,GEMEINDE,15085160,,,,2,2,866,850,856,,,,,,,d2a128f9fa864d6727f3c92a3aadd93588d3d43dbe9d617c038698588a365656,True
lsa:GEMEINDE:15085185,15085185,Huy,GEMEINDE,15085185,,,,12,12,4363,4318,4321,,,,,,,ccc8e9713e98695c65b66741b210ca5e9ace8390866948753369b1a34453f1a7,True
lsa:GEMEINDE:15085190,15085190,"Ilsenburg (Harz), Stadt",GEMEINDE,15085190,,,,9,9,6435,6358,6377,,,,,,,c215e94b5cdb192aa6ce29ad12d619305e44692d126f7c5e7d188d333252d8ff,True
lsa:GEMEINDE:15085227,15085227,Nordharz,GEMEINDE,15085227,,,,9,9,5214,5160,5171,,,,,,,ef927741d9de60f1347ed7bc41340d82f47103ffd002c01c162937987331b613,True
lsa:GEMEINDE:15085228,15085228,"Oberharz am Brocken, Stadt",GEMEINDE,15085228,,,,12,12,6376,6305,6301,,,,,,,64c665b7a43e2eb1218dd752aeacc592906cc6e116edf04931b458b17a0fdd85,True
lsa:GEMEINDE:15085230,15085230,"Osterwieck, Stadt",GEMEINDE,15085230,,,,21,21,7213,7092,7096,,,,,,,ec908083b398c3a5bc154510a6aaac0cd25acd54389ea96001e1f95ab799e428,True
lsa:GEMEINDE:15085235,15085235,"Quedlinburg, Welterbestadt",GEMEINDE,15085235,,,,18,18,14787,14556,14594,,,,,,,6af9a5ed9e84bf059d96977f592318fff0ff4460a49761c93becd56f0d76ab48,True
lsa:GEMEINDE:15085285,15085285,"Schwanebeck, Stadt",GEMEINDE,15085285,,,,3,3,1571,1541,1536,,,,,,,bef8f2a31198f751653d1a1ae3550c16bd825e5c760fb0e26637067614cedf12,True
lsa:GEMEINDE:15085287,15085287,Selke-Aue,GEMEINDE,15085287,,,,4,4,937,923,928,,,,,,,45217122b5391bad1d4ff1b04e49868aad6cb078c6e0c1c3e4fa7480afa721da,True
lsa:GEMEINDE:15085330,15085330,"Thale, Stadt",GEMEINDE,15085330,,,,18,18,10697,10545,10551,,,,,,,c77e481338ba569a375c98649100500738200fe3620dc26298ae668a8366dba9,True
lsa:GEMEINDE:15085365,15085365,"Wegeleben, Stadt",GEMEINDE,15085365,,,,5,5,1558,1536,1541,,,,,,,9b56a223358aeaa7e316de06a8f36adad1944f778e1da1a604388f29d15a4fa7,True
lsa:GEMEINDE:15085370,15085370,"Wernigerode, Stadt",GEMEINDE,15085370,,,,26,26,19996,19802,19838,,,,,,,580141103073d776e790f044fe1a06de83cbcd6a70e57a7a44c1ba994ef8a45a,True
lsa:GEMEINDE:15086005,15086005,Biederitz,GEMEINDE,15086005,,,,8,8,6066,6013,6018,,,,,,,299325be045a705235842990252d3151d06d73fc9861cf4fead821c64452a144,True
lsa:GEMEINDE:15086015,15086015,"Burg, Stadt",GEMEINDE,15086015,,,,19,19,13240,13043,13064,,,,,,,353e594b6741ca0fdb64ac2faf1f507a2186b7cc40164911c33e4480ec3fdfdb,True
lsa:GEMEINDE:15086035,15086035,Elbe-Parey,GEMEINDE,15086035,,,,8,8,4298,4246,4257,,,,,,,6a3a3a6a5ee6c5c43a9ba1887180b07920fa43dd49087ed1c7669502b0e603d4,True
lsa:GEMEINDE:15086040,15086040,"Genthin, Stadt",GEMEINDE,15086040,,,,14,14,8304,8188,8183,,,,,,,91a5e8b2a45aabfa52aa562839ab68efb1050869b4c12e6f1cc7b6f44e5beb8d,True
lsa:GEMEINDE:15086055,15086055,"Gommern, Stadt",GEMEINDE,15086055,,,,15,15,6992,6829,6926,,,,,,,d8d10113a4ad319953d36eb54c9a6fef00d17dc9c21ed687a3b4b5a9c94e4737,True
lsa:GEMEINDE:15086080,15086080,"Jerichow, Stadt",GEMEINDE,15086080,,,,13,13,4543,4484,4496,,,,,,,20cf88dc945a000c4dc7a2622c06f454b11fe046d82ffd769a15b6621a87ecce,True
lsa:GEMEINDE:15086140,15086140,"Möckern, Stadt",GEMEINDE,15086140,,,,30,30,8238,8131,8132,,,,,,,c736774cd59733b42a52efe830054ae05815519d1cbf013f181689f4c2414c8b,True
lsa:GEMEINDE:15086145,15086145,Möser,GEMEINDE,15086145,,,,9,9,6001,5948,5948,,,,,,,4dead8574e449b17213fd59a03f2d44018fc544b5ce56d2af028fb97d398c8f9,True
lsa:GEMEINDE:15087010,15087010,Ahlsdorf,GEMEINDE,15087010,,,,2,2,1013,1002,1005,,,,,,,6ffa7827183d8da11e201470416e3c8cc63cdf0c70dd80a4f43999d7eab16c67,True
lsa:GEMEINDE:15087015,15087015,"Allstedt, Stadt",GEMEINDE,15087015,,,,15,15,4911,4842,4858,,,,,,,97582cad050aab63fafb74ae31d3dd1273f567d08f33ac110f44d2f956e232f8,True
lsa:GEMEINDE:15087031,15087031,"Arnstein, Stadt",GEMEINDE,15087031,,,,13,13,4162,4110,4112,,,,,,,12ddf31eff731cdfc3f62d18a424b75637d3307f09c2b0daf720f3442bf0b1fe,True
lsa:GEMEINDE:15087045,15087045,Benndorf,GEMEINDE,15087045,,,,2,2,1079,1059,1065,,,,,,,fc3adf1d90546fa82353b222f92cb3e087ed7dc4d8f7f1a01b49d0738e486e0f,True
